h_id	tax_id	enterez_id	genesymbol	??	???
37281	9606	4948	OCA2	157266326	NP_000266.2
37281	10090	18431	Oca2	11230776	NP_068679.1
37281	10116	100365773	LOC100365773	407339767	NP_001258422.1
37286	9606	5313	PKLR	10835121	NP_000289.1
37286	10090	18770	Pklr	153792131	NP_038659.2
37286	10116	24651	Pklr	185134818	NP_036756.3
37288	9606	5624	PROC	4506115	NP_000303.1
37288	10090	19123	Proc	347543804	NP_032960.3
37288	10116	25268	Proc	6981412	NP_036935.1
37289	9606	6519	SLC3A1	187423904	NP_000332.2
37289	10090	20532	Slc3a1	119120879	NP_033231.2
37289	10116	29484	Slc3a1	8394307	NP_058912.1
37292	9606	6716	SRD5A2	39812447	NP_000339.2
37292	10090	94224	Srd5a2	16716485	NP_444418.1
37292	10116	64677	Srd5a2	12083683	NP_073202.1
37293	9606	6898	TAT	4507369	NP_000344.1
37293	10090	234724	Tat	22122769	NP_666326.1
37293	10116	24813	Tat	6981630	NP_036800.1
37294	9606	7045	TGFBI	4507467	NP_000349.1
37294	10090	21810	Tgfbi	6678321	NP_033395.1
37294	10116	116487	Tgfbi	281332117	NP_446254.1
37295	9606	7274	TTPA	4507723	NP_000361.1
37295	10090	50500	Ttpa	33468963	NP_056582.1
37295	10116	25571	Ttpa	6981682	NP_037180.1
37296	9606	7390	UROS	4557873	NP_000366.1
37296	10090	22276	Uros	6678519	NP_033505.1
37296	10116	309070	Uros	58865710	NP_001012068.1
37297	9606	7421	VDR	323714265	NP_001017536.1
37297	10090	22337	Vdr	31543944	NP_033530.2
37297	10116	24873	Vdr	8394529	NP_058754.1
37298	9606	7507	XPA	4507937	NP_000371.1
37298	10090	22590	Xpa	239937475	NP_035858.2
37298	10116	298074	Xpa	157820757	NP_001100126.1
37302	9606	3141	HLCS	46255045	NP_000402.3
37302	10090	110948	Hlcs	20982837	NP_631884.1
37302	10116	288240	Hlcs	564376255	XP_006248175.1
37303	9606	3292	HSD17B1	223718074	NP_000404.2
37303	10090	15485	Hsd17b1	6754248	NP_034605.1
37303	10116	25322	Hsd17b1	6981048	NP_036983.1
37304	9606	3674	ITGA2B	88758615	NP_000410.2
37304	10090	16399	Itga2b	159110663	NP_034705.2
37304	10116	685269	Itga2b	109489115	XP_001063315.1
37306	9606	3908	LAMA2	119466532	NP_001073291.1
37306	10090	16773	Lama2	117647249	NP_032507.2
37306	10116	309368	Lama2	392343599	XP_219866.6
37309	9606	5051	PAFAH2	4758878	NP_000428.2
37309	10090	100163	Pafah2	552953737	NP_001272801.1
37309	10116	313611	Pafah2	29293821	NP_808793.1
37310	9606	5251	PHEX	90403592	NP_000435.3
37310	10090	18675	Phex	6755050	NP_035207.1
37310	10116	25512	Phex	6981356	NP_037136.1
37311	9606	6528	SLC5A5	4507035	NP_000444.1
37311	10090	114479	Slc5a5	162138897	NP_444478.2
37311	10116	114613	Slc5a5	158138505	NP_443215.2
37314	9606	249	ALPL	116734717	NP_000469.3
37314	10090	11647	Alpl	563317855	NP_001274101.1
37314	10116	25586	Alpl	7106246	NP_037191.1
37322	9606	4125	MAN2B1	51873064	NP_000519.2
37322	10090	17159	Man2b1	113195690	NP_034894.2
37322	10116	361378	Man2b1	40786505	NP_955436.1
37323	9606	6891	TAP2	73747915	NP_000535.3
37323	10090	21355	Tap2	239915963	NP_035660.3
37323	10116	24812	Tap2	158262055	NP_114445.2
37325	9606	1234	CCR5	154091328	NP_001093638.1
37325	10090	12774	Ccr5	31542356	NP_034047.2
37325	10116	117029	Ccr5	51592090	NP_446412.2
37327	9606	4842	NOS1	10835173	NP_000611.1
37327	10090	18125	Nos1	6724321	NP_032738.1
37327	10116	24598	Nos1	16258811	NP_434686.1
37329	9606	9	NAT1	237649132	NP_001153648.1
37329	10090	17961	Nat2	270483798	NP_001162049.1
37329	10116	116632	Nat2	16758720	NP_446306.1
37333	9606	131	ADH7	71743840	NP_000664.2
37333	10090	11529	Adh7	31560625	NP_033756.2
37333	10116	171178	Adh7	19705435	NP_599156.1
37336	9606	725	C4BPB	62912466	NP_001017366.1
37336	10116	24236	C4bpb	62198215	NP_058691.2
37337	9606	886	CCKAR	4502607	NP_000721.1
37337	10090	12425	Cckar	6753306	NP_033957.1
37337	10116	24889	Cckar	6978615	NP_036820.1
37338	9606	1082	CGB	4502789	NP_000728.1
37338	9606	94115	CGB8	15426252	NP_149439.1
37338	9606	93659	CGB5	15451748	NP_149032.1
37340	9606	1144	CHRND	4557461	NP_000742.1
37340	10090	11447	Chrnd	110225335	NP_067611.2
37340	10116	54240	Chrnd	9506487	NP_062171.1
37347	9606	1583	CYP11A1	153218646	NP_000772.2
37347	10090	13070	Cyp11a1	148747566	NP_062753.3
37347	10116	29680	Cyp11a1	8393224	NP_058982.1
37349	9606	1592	CYP26A1	16933530	NP_000774.2
37349	10090	13082	Cyp26a1	178057351	NP_031837.2
37349	10116	154985	Cyp26a1	78365265	NP_569092.2
37351	9606	1636	ACE	4503273	NP_000780.1
37351	10090	11421	Ace	46559389	NP_997507.1
37351	10116	24310	Ace	6978757	NP_036676.1
37353	9606	2892	GRIA3	163659856	NP_015564.4
37353	10090	53623	Gria3	530339575	NP_001268858.1
37353	10116	29628	Gria3	163792203	NP_116785.2
37354	9606	2915	GRM5	219842343	NP_001137303.1
37354	10090	108071	Grm5	219801747	NP_001137306.1
37354	10116	24418	Grm5	8393490	NP_058708.1
37355	9606	2940	GSTA3	24430144	NP_000838.3
37355	10090	14859	Gsta3	116325999	NP_001070821.1
37355	10116	494500	Gsta3	229092283	NP_001153211.1
37356	10090	14864	Gstm3	33468899	NP_034489.1
37356	10116	57298	Gstm3	10120486	NP_065415.1
37357	9606	2948	GSTM4	4504179	NP_000841.1
37357	10090	14865	Gstm4	28076911	NP_081040.1
37357	10116	499689	Gstm4	66730313	NP_001019475.1
37358	9606	2953	GSTT2	4504187	NP_000845.1
37358	9606	653689	GSTT2B	124249394	NP_001074312.1
37358	10090	14872	Gstt2	158081796	NP_034491.2
37358	10116	29487	Gstt2	6980992	NP_036928.1
37360	9606	2982	GUCY1A3	194595472	NP_001124154.1
37360	10090	60596	Gucy1a3	31981219	NP_068696.2
37360	10116	497757	Gucy1a3	148747455	NP_058786.2
37361	9606	3355	HTR1F	10835197	NP_000857.1
37361	10090	15557	Htr1f	6680321	NP_032336.1
37361	10116	60448	Htr1f	281599319	NP_068629.2
37364	9606	3676	ITGA4	67191027	NP_000876.3
37364	10090	16401	Itga4	114326554	NP_034706.3
37364	10116	311144	Itga4	157819949	NP_001101207.1
37367	9606	4881	NPR1	167830411	NP_000897.3
37367	10090	18160	Npr1	113930718	NP_032753.5
37367	10116	24603	Npr1	6981280	NP_036745.1
37368	9606	4988	OPRM1	550822342	NP_001272453.1
37368	10090	18390	Oprm1	89001114	NP_001034741.1
37368	10116	25601	Oprm1	6981310	NP_037203.1
37369	9606	5066	PAM	21070984	NP_000910.2
37369	10090	18484	Pam	153792657	NP_038654.2
37369	10116	25508	Pam	19923674	NP_037132.2
37370	9606	5153	PDE1B	4505677	NP_000915.1
37370	10090	18574	Pde1b	6679243	NP_032826.1
37370	10116	29691	Pde1b	12083681	NP_073201.1
37371	9606	5446	PON3	29788996	NP_000931.1
37371	10090	269823	Pon3	27370510	NP_766594.1
37371	10116	312086	Pon3	51854237	NP_001004086.1
37374	9606	5740	PTGIS	13699859	NP_000952.1
37374	10090	19223	Ptgis	6679535	NP_032994.1
37374	10116	25527	Ptgis	13928752	NP_113745.1
37376	9606	6135	RPL11	15431290	NP_000966.2
37376	10090	67025	Rpl11	13385408	NP_080195.1
37376	10116	362631	Rpl11	71043900	NP_001020910.1
37378	9606	6146	RPL22	4506613	NP_000974.1
37378	10090	19934	Rpl22	6677775	NP_033105.1
37378	10116	81768	Rpl22	13592059	NP_112366.1
37396	9606	8516	ITGA8	49170034	NP_003629.1
37396	10090	241226	Itga8	47717127	NP_001001309.1
37396	10116	364786	Itga8	291190715	NP_001167443.1
37399	9606	347853	TBX10	32567784	NP_005986.2
37399	10090	109575	Tbx10	47604970	NP_001001320.1
37399	10116	688822	Tbx10	564332551	XP_006230983.1
37400	9606	408187	SPINK14	47679099	NP_001001325.1
37400	10090	433178	Spink14	113722129	NP_001034307.2
37400	10116	408231	Spink14	57114314	NP_001008875.1
37401	9606	221035	REEP3	47679089	NP_001001330.1
37401	10090	28193	Reep3	30519927	NP_848721.1
37401	10116	294375	Reep3	166158339	NP_001099856.2
37404	9606	408263	FNDC9	156119611	NP_001001343.2
37404	10090	320116	Fndc9	28892985	NP_796049.1
37404	10116	100362205	Fndc9	392351137	XP_003750851.1
37408	9606	4047	LSS	47933397	NP_001001438.1
37408	10090	16987	Lss	22122469	NP_666118.1
37408	10116	81681	Lss	13591981	NP_112311.1
37409	9606	339665	SLC35E4	47827222	NP_001001479.1
37409	10090	103710	Slc35e4	23346587	NP_694782.1
37409	10116	266687	Slc35e4	78126147	NP_695228.2
37416	9606	6223	RPS19	4506695	NP_001013.1
37416	10090	20085	Rps19	12963511	NP_075622.1
37416	10116	29287	Rps19	82654220	NP_001032423.1
37416	10116	100910336	LOC100910336	392350578	XP_003750695.1
37417	9606	6224	RPS20	4506697	NP_001014.1
37417	10090	67427	Rps20	13385652	NP_080423.1
37417	10116	122772	Rps20	56090271	NP_001007604.1
37420	9606	6231	RPS26	15011936	NP_001020.2
37420	10090	27370	Rps26	255003793	NP_038793.2
37420	10116	27139	Rps26	6981488	NP_037356.1
37420	10116	100360508	LOC100360508	564380359	XP_002728047.2
37423	9606	6262	RYR2	112799847	NP_001026.2
37423	10090	20191	Ryr2	124430578	NP_076357.2
37423	10116	689560	Ryr2	189181710	NP_114467.1
37424	9606	6476	SI	157364974	NP_001032.2
37424	10090	69983	Sis	124487275	NP_001074606.1
37424	10116	497756	Si	6981536	NP_037193.1
37426	9606	6715	SRD5A1	4507201	NP_001038.1
37426	10090	78925	Srd5a1	87044895	NP_780492.2
37426	10116	24950	Srd5a1	77404421	NP_058766.2
37427	9606	6752	SSTR2	4557859	NP_001041.1
37427	10090	20606	Sstr2	110665699	NP_001036071.1
37427	10116	54305	Sstr2	11225272	NP_062221.1
37434	9606	8029	CUBN	126091152	NP_001072.2
37434	10090	65969	Cubn	124487348	NP_001074553.1
37434	10116	80848	Cubn	16758040	NP_445784.1
37436	9606	13	AADAC	68299767	NP_001077.2
37436	10090	67758	Aadac	13184050	NP_075872.1
37436	10116	57300	Aadac	10120490	NP_065413.1
37437	9606	21	ABCA3	116734710	NP_001080.2
37437	10090	27410	Abca3	88853071	NP_001034670.1
37437	10116	302973	Abca3	564371128	XP_006246102.1
37443	9606	114	ADCY8	4557257	NP_001106.1
37443	10090	11514	Adcy8	124430532	NP_033753.2
37443	10116	29241	Adcy8	8392852	NP_058838.1
37447	9606	284	ANGPT1	20532340	NP_001137.2
37447	10090	11600	Angpt1	46048213	NP_033770.2
37447	10116	89807	Angpt1	23308739	NP_445998.1
37450	9606	332	BIRC5	59859878	NP_001159.2
37450	10090	11799	Birc5	6753090	NP_033819.1
37450	10116	64041	Birc5	11560097	NP_071610.1
37453	9606	689	BTF3	83641885	NP_001032726.1
37453	10090	218490	Btf3	56605979	NP_663430.2
37453	10116	294680	Btf3	56605700	NP_001008310.1
37455	9606	839	CASP6	14916483	NP_001217.2
37455	10090	12368	Casp6	157951736	NP_033941.3
37455	10116	83584	Casp6	430768616	NP_001258913.1
37457	9606	957	ENTPD5	4557427	NP_001240.1
37457	10090	12499	Entpd5	71061460	NP_031673.2
37457	10116	314312	Entpd5	40786479	NP_955426.1
37459	9606	991	CDC20	118402582	NP_001246.2
37459	10090	107995	Cdc20	165377264	NP_075712.2
37459	10116	64515	Cdc20	25282463	NP_741990.1
37462	9606	1106	CHD2	118421089	NP_001262.3
37462	10090	244059	Chd2	189458810	NP_001074814.2
37462	10116	308738	Chd2	157819999	NP_001100993.1
37464	9606	1209	CLPTM1	4502897	NP_001285.1
37464	10090	56457	Clptm1	103472025	NP_062623.2
37464	10116	292696	Clptm1	157819501	NP_001099702.1
37465	9606	1396	CRIP1	4503047	NP_001302.1
37465	10090	12925	Crip1	6681015	NP_031789.1
37465	10116	691657	Crip1	201023327	NP_001128405.1
37471	9606	1521	CTSW	23110964	NP_001326.2
37471	10090	13041	Ctsw	31981819	NP_034115.2
37471	10116	293676	Ctsw	66730453	NP_001019413.1
37477	9606	1982	EIF4G2	289577080	NP_001409.3
37477	10090	13690	Eif4g2	34486094	NP_038535.2
37477	10116	361628	Eif4g2	153267461	NP_001017374.2
37478	9606	2037	EPB41L2	4503579	NP_001422.1
37478	10090	13822	Epb4.1l2	312922373	NP_001186194.1
37478	10116	309557	Epb41l2	564324761	XP_006227769.1
37480	9606	2317	FLNB	256222411	NP_001157789.1
37480	10090	286940	Flnb	145966915	NP_598841.1
37480	10116	306204	Flnb	157818975	NP_001100758.1
37481	9606	2318	FLNC	116805322	NP_001449.3
37481	10090	68794	Flnc	124487139	NP_001074654.1
37481	10116	362332	Flnc	300797978	NP_001178791.1
37482	9606	2542	SLC37A4	256219543	NP_001157750.1
37482	10090	14385	Slc37a4	51592076	NP_032089.2
37482	10116	29573	Slc37a4	47575861	NP_113777.2
37483	9606	2547	XRCC6	4503841	NP_001460.1
37483	10090	14375	Xrcc6	145587104	NP_034377.2
37483	10116	25019	Xrcc6	144445950	NP_620780.2
37486	9606	2650	GCNT1	148277031	NP_001091103.1
37486	10090	14537	Gcnt1	510937048	NP_001129956.3
37486	10116	64043	Gcnt1	11560101	NP_071612.1
37487	9606	2664	GDI1	4503971	NP_001484.1
37487	10090	14567	Gdi1	33859560	NP_034403.1
37487	10116	25183	Gdi1	71534276	NP_058784.2
37488	9606	2665	GDI2	6598323	NP_001485.2
37488	10090	14569	Gdi2	116089273	NP_032138.3
37488	10116	29662	Gdi2	40254781	NP_058972.2
37490	9606	2976	GTF3C2	4504205	NP_001512.1
37490	10090	71752	Gtf3c2	85861229	NP_082177.2
37490	10116	313914	Gtf3c2	68341967	NP_001020291.1
37491	9606	2986	GUCY2F	134152694	NP_001513.2
37491	10090	245650	Gucy2f	56119098	NP_001007577.1
37491	10116	116556	Gucy2f	16758684	NP_446283.1
37492	9606	3061	HCRTR1	222080095	NP_001516.2
37492	10090	230777	Hcrtr1	251823832	NP_001156499.1
37492	10116	25593	Hcrtr1	6981018	NP_037196.1
37493	9606	3177	SLC29A2	38708299	NP_001523.2
37493	10090	13340	Slc29a2	194248086	NP_031880.2
37494	9606	3281	HSBP1	4557647	NP_001528.1
37494	10090	68196	Hsbp1	21311873	NP_077181.1
37494	10116	286899	Hsbp1	27465567	NP_775142.1
37496	9606	3654	IRAK1	68800243	NP_001560.2
37496	10090	16179	Irak1	295789117	NP_001171446.1
37496	10116	363520	Irak1	189011594	NP_001121027.1
37497	9606	30	ACAA1	4501853	NP_001598.1
37497	10090	113868	Acaa1a	18700004	NP_570934.1
37497	10116	24157	Acaa1a	6978429	NP_036621.1
37497	10116	501072	Acaa1b	90968642	NP_001035108.1
37498	9606	33	ACADL	4501857	NP_001599.1
37498	10090	11363	Acadl	31982520	NP_031407.2
37498	10116	25287	Acadl	6978431	NP_036951.1
37507	9606	361	AQP4	4502181	NP_001641.1
37507	10090	11829	Aqp4	160415211	NP_033830.2
37507	10116	25293	Aqp4	6978531	NP_036957.1
37509	9606	481	ATP1B1	4502277	NP_001668.1
37509	10090	11931	Atp1b1	6753138	NP_033851.1
37509	10116	25650	Atp1b1	148747253	NP_037245.2
37510	9606	483	ATP1B3	4502281	NP_001670.1
37510	10090	11933	Atp1b3	6680744	NP_031528.1
37510	10116	25390	Atp1b3	6978553	NP_037045.1
37514	9606	513	ATP5D	50345991	NP_001001975.1
37514	10090	66043	Atp5d	166851828	NP_079589.2
37514	10116	245965	Atp5d	20806153	NP_620806.1
37518	9606	636	BICD1	51039802	NP_001705.2
37518	10090	12121	Bicd1	163838764	NP_033883.2
37518	10116	362466	Bicd1	157821579	NP_001102123.1
37519	9606	671	BPI	157276599	NP_001716.2
37519	10090	329547	Bpi	29244434	NP_808518.1
37519	10116	296321	Bpi	51854219	NP_001004079.1
37520	9606	688	KLF5	14251215	NP_001721.2
37520	10090	12224	Klf5	31981873	NP_033899.2
37520	10116	84410	Klf5	77157785	NP_445846.2
37521	9606	694	BTG1	4502473	NP_001722.1
37521	10090	12226	Btg1	40363261	NP_031595.1
37521	10116	29618	Btg1	12025534	NP_058954.1
37523	9606	822	CAPG	63252913	NP_001738.2
37523	10090	12332	Capg	110227379	NP_031625.2
37523	10116	297339	Capg	61556900	NP_001013104.1
37524	9606	873	CBR1	4502599	NP_001748.1
37524	10090	12408	Cbr1	113680352	NP_031646.2
37524	10116	102556347	LOC102556347	564376239	XP_006248171.1
37524	10116	29224	Cbr1	9506467	NP_062043.1
37524	10116	100360507	LOC100360507	564376241	XP_003751064.2
37525	9606	894	CCND2	4502617	NP_001750.1
37525	10090	12444	Ccnd2	6753310	NP_033959.1
37525	10116	64033	Ccnd2	57900652	NP_071603.1
37526	9606	967	CD63	390608654	NP_001254627.1
37526	10090	12512	Cd63	110431344	NP_001036045.1
37526	10116	29186	Cd63	8393076	NP_058821.1
37529	9606	1056	CEL	148536848	NP_001798.2
37529	10090	12613	Cel	6753406	NP_034015.1
37529	10116	24254	Cel	302058302	NP_058693.2
37530	9606	1152	CKB	21536286	NP_001814.2
37530	10090	12709	Ckb	10946574	NP_067248.1
37530	10116	24264	Ckb	401461784	NP_036661.3
37532	9606	1212	CLTB	4502901	NP_001825.1
37532	10090	74325	Cltb	30794164	NP_083146.1
37532	10116	116561	Cltb	16758690	NP_446287.1
37533	9606	1266	CNN3	4502923	NP_001830.1
37533	10090	71994	Cnn3	21312564	NP_082320.1
37533	10116	54321	Cnn3	9506501	NP_062232.1
37535	9606	1298	COL9A2	11386161	NP_001843.1
37535	10090	12840	Col9a2	227116289	NP_031767.2
37535	10116	362584	Col9a2	157822195	NP_001102145.1
37536	9606	1318	SLC31A2	4507017	NP_001851.1
37536	10090	20530	Slc31a2	13384632	NP_079562.1
37536	10116	298091	Slc31a2	312596884	NP_001028865.2
37537	9606	1327	COX4I1	4502981	NP_001852.1
37537	10090	12857	Cox4i1	6753498	NP_034071.1
37537	10116	29445	Cox4i1	8393180	NP_058898.1
37538	9606	1329	COX5B	17017988	NP_001853.2
37538	10116	94194	Cox5b	16758362	NP_446038.1
37541	9606	1358	CPA2	217416390	NP_001860.2
37541	10090	232680	Cpa2	67010039	NP_001019869.1
37541	10116	296959	Cpa2	166851836	NP_001013101.2
37549	9606	1506	CTRL	4503137	NP_001898.1
37549	10090	109660	Ctrl	13374559	NP_075671.1
37549	10116	117184	Ctrl	16758930	NP_446461.1
37550	9606	1508	CTSB	22538431	NP_680090.1
37550	10090	13030	Ctsb	6681079	NP_031824.1
37550	10116	64529	Ctsb	82830420	NP_072119.2
37551	9606	1510	CTSE	4503145	NP_001901.1
37551	10090	13034	Ctse	166235886	NP_031825.2
37551	10116	25424	Ctse	6978719	NP_037070.1
37552	9606	1534	CYB561	63054830	NP_001017916.1
37552	10090	13056	Cyb561	31542436	NP_031831.2
37552	10116	303601	Cyb561	157820499	NP_001100526.1
37553	9606	1610	DAO	148539837	NP_001908.3
37553	10090	13142	Dao	556695482	NP_001273325.1
37553	10116	114027	Dao	16758434	NP_446078.1
37554	9606	1632	ECI1	62530384	NP_001910.2
37554	10090	13177	Eci1	31981810	NP_034153.2
37554	10116	29740	Eci1	162287040	NP_059002.2
37558	9606	2053	EPHX2	27597073	NP_001970.2
37558	10090	13850	Ephx2	31982393	NP_031966.2
37558	10116	65030	Ephx2	12621098	NP_075225.1
37559	9606	2054	STX2	37577162	NP_919337.1
37559	10090	13852	Stx2	170172516	NP_031967.2
37559	10116	25130	Stx2	29789030	NP_036880.1
37560	9606	2120	ETV6	4503611	NP_001978.1
37560	10090	14011	Etv6	84370337	NP_031987.3
37560	10116	312777	Etv6	82654200	NP_001032430.1
37561	9606	2180	ACSL1	557878738	NP_001273639.1
37561	10090	14081	Acsl1	31560705	NP_032007.2
37561	10116	25288	Acsl1	25742739	NP_036952.1
37562	9606	2197	FAU	4503659	NP_001988.1
37562	10090	14109	Fau	6679753	NP_032016.1
37562	10116	687780	LOC687780	392348851	XP_003750217.1
37562	10116	29752	Fau	237681106	NP_001153704.1
37562	10116	100360647	LOC100360647	392348859	XP_003750220.1
37563	9606	2242	FES	4503687	NP_001996.1
37563	10090	14159	Fes	111185914	NP_034324.2
37563	10116	361597	Fes	157817059	NP_001101958.1
37566	9606	2745	GLRX	343887376	NP_001230588.1
37566	10090	93692	Glrx	31981458	NP_444338.2
37566	10116	64045	Glrx	11560105	NP_071614.1
37567	9606	2752	GLUL	19923206	NP_002056.2
37567	10090	14645	Glul	31982332	NP_032157.2
37567	10116	24957	Glul	142349612	NP_058769.4
37570	9606	2870	GRK6	51896035	NP_002073.2
37570	10090	26385	Grk6	84000007	NP_001033107.1
37570	10116	59076	Grk6	78214361	NP_113845.2
37573	9606	2961	GTF2E2	4504195	NP_002086.1
37573	10090	68153	Gtf2e2	268838637	NP_001161393.1
37573	10116	306516	Gtf2e2	164518917	NP_001100788.2
37582	9606	3148	HMGB2	11321591	NP_002120.1
37582	10090	97165	Hmgb2	6680229	NP_032278.1
37583	9606	3201	HOXA4	148613882	NP_002132.3
37583	10090	15401	Hoxa4	46275810	NP_032291.1
37583	10116	100360577	LOC100360577	293358572	XP_002729358.1
37583	10116	100912525	LOC100912525	392347314	XP_003749796.1
37584	9606	3212	HOXB2	4504465	NP_002136.1
37584	10090	103889	Hoxb2	94158904	NP_598793.2
37584	10116	100361765	Hoxb2	293351796	XP_002727852.1
37585	9606	3215	HOXB5	4504469	NP_002138.1
37585	10090	15413	Hoxb5	160358780	NP_032294.2
37585	10116	497987	Hoxb5	300794055	NP_001178854.1
37586	9606	3241	HPCAL1	19913443	NP_602293.1
37586	10090	53602	Hpcal1	7949055	NP_057886.1
37586	10116	50871	Hpcal1	8393864	NP_059052.1
37590	9606	3418	IDH2	28178832	NP_002159.2
37590	10090	269951	Idh2	225579033	NP_766599.2
37590	10116	361596	Idh2	62079055	NP_001014183.1
37591	9606	3581	IL9R	29171682	NP_002177.2
37591	10090	16199	Il9r	197333825	NP_001127930.1
37591	10116	24500	Il9r	8393602	NP_058717.1
37592	9606	3679	ITGA7	222418611	NP_002197.2
37592	10090	16404	Itga7	112293269	NP_032424.2
37592	10116	81008	Itga7	57528941	NP_110469.1
37593	9606	3709	ITPR2	95147335	NP_002214.2
37593	10090	16439	Itpr2	60593032	NP_064307.2
37593	10116	81678	Itpr2	13591975	NP_112308.1
37595	9606	3780	KCNN1	25777643	NP_002239.2
37595	10090	84036	Kcnn1	159032070	NP_115773.2
37595	10116	54261	Kcnn1	9506831	NP_062186.1
37603	9606	3891	KRT85	4504935	NP_002274.1
37603	10116	407762	Krt85	57012382	NP_001008811.1
37604	9606	3910	LAMA4	380503843	NP_001098676.2
37604	10090	16775	Lama4	148747408	NP_034811.2
37604	10116	309816	Lama4	392355382	XP_003752023.1
37608	9606	3958	LGALS3	115430223	NP_002297.2
37608	10090	16854	Lgals3	225543163	NP_001139425.1
37608	10116	83781	Lgals3	13929190	NP_114020.1
37612	9606	4043	LRPAP1	4505021	NP_002328.1
37612	10090	16976	Lrpap1	63999380	NP_038615.2
37612	10116	116565	Lrpap1	281182762	NP_001162584.1
37614	9606	4060	LUM	4505047	NP_002336.1
37614	10090	17022	Lum	160333372	NP_032550.2
37614	10116	81682	Lum	13591983	NP_112312.1
37615	9606	4200	ME2	4505145	NP_002387.1
37615	10090	107029	Me2	21703972	NP_663469.1
37615	10116	307270	Me2	221316701	NP_001100846.2
37618	9606	4296	MAP3K11	4505195	NP_002410.1
37618	10090	26403	Map3k11	31543234	NP_071295.2
37618	10116	309168	Map3k11	61557106	NP_001013168.1
37619	9606	4316	MMP7	4505219	NP_002414.1
37619	10090	17393	Mmp7	111955033	NP_034940.2
37619	10116	25335	Mmp7	6981214	NP_036996.1
37620	9606	4330	MN1	55956910	NP_002421.3
37620	10090	433938	Mn1	124486985	NP_001074704.1
37620	10116	498194	Mn1	300794118	NP_001178857.1
37622	9606	4360	MRC1	4505245	NP_002429.1
37622	10090	17533	Mrc1	224967062	NP_032651.2
37622	10116	291327	Mrc1	529367220	NP_001099593.2
37623	9606	4580	MTX1	38569475	NP_002446.2
37623	10090	17827	Mtx1	241982740	NP_038632.2
37623	10116	295241	Mtx1	197313795	NP_001094137.1
37628	9606	4695	NDUFA2	4505355	NP_002479.1
37628	10090	17991	Ndufa2	31981600	NP_035015.2
37628	10116	291660	Ndufa2	157817861	NP_001099623.1
37629	9606	4697	NDUFA4	4505357	NP_002480.1
37629	10090	17992	Ndufa4	33563266	NP_035016.1
37629	10116	681024	Ndufa4	189085365	NP_001121156.1
